   3.6731944063042525                0
   3.6731944063042565                0
   6.5846200425641728                0
   6.5846200425656907                0
   9.6316846356918706                0
   12.723240784131329                0
   15.834105369332415                0
   18.954971410841591                0
   18.954971410845395                0
   22.081659635942589                0
   22.081659635943463                0
   25.212026888550827                0
   25.212026888551087                0
   28.344864149599882                0
   28.344864149599974                0
   31.479438712009738                0
   31.479438712009777                0
   34.615281074829269                0
   34.615281074829284                0
   37.752076675971715                0
   40.889606933236614                0
   40.889606933236607                0
   44.027715273245938                0
   44.027715273245924                0
   47.166286620569707                0
   47.166286620569686                0
   50.305234515871255                0
   50.305234515871234                0
   53.444492748375460                0
   53.444492748375438                0
   56.584009760138279                0
   56.584009760138251                0
   59.723744807632116                0
   59.723744807632087                0
   62.863665269180096                0
   62.863665269180075                0
   66.003744718289283                0
   66.003744718289255                0
   69.143961520337342                0
   69.143961520337314                0
   72.284297794012176                0
   72.284297794012147                0
   75.424738631532279                0
   75.424738631532250                0
   78.565271505446816                0
   78.565271505446788                0
   81.705885811946757                0
   81.705885811946743                0
   84.846572515401647                0
   84.846572515401633                0
