   0.00000000               0
   1.87530780               0
   4.50725937               0
   7.35496187               0
   10.2926102               0
   13.2866764               0
   16.3189335               0
   19.3775311               0
   22.4546280               0
   25.5449963               0
   28.6451015               0
   31.7525120               0
   34.8655128               0
   37.9828682               0
   41.1036797               0
   44.2272682               0
   47.3531265               0
   50.4808540               0
   53.6101379               0
   56.7407379               0
   59.8724556               0
   63.0051270               0
   66.1386261               0
   69.2728424               0
   72.4076767               0
   75.5430679               0
   78.6789474               0
   81.8152542               0
   84.9519501               0
   88.0889816               0
   91.2263336               0
   94.3639526               0
   97.5018311               0
   100.639938               0
   103.778259               0
   106.916763               0
   110.055443               0
   113.194283               0
   116.333275               0
   119.472397               0
   122.611649               0
   125.751015               0
   128.890488               0
   132.030060               0
   135.169724               0
   138.309479               0
   141.449326               0
   144.589233               0
   147.729218               0
   150.869263               0
