   7.2281097716272500                0
   10.200262588298013                0
   13.214185683842919                0
   16.259361225504154                0
   16.259361225505724                0
   19.327034291602711                0
   19.327034291602715                0
   22.410848328443429                0
   22.410848328445201                0
   25.506382988977435                0
   28.610581936555896                0
   31.721310671260468                0
   31.721310671278733                0
   34.837053945559383                0
   34.837053945559973                0
   37.956716192534742                0
   37.956716192534820                0
   41.079490586332341                0
   41.079490586332348                0
   44.204772424473326                0
   44.204772424473333                0
   47.332101018803463                0
   50.461120069329276                0
   53.591550180944495                0
   56.723169482392819                0
   59.855799739509507                0
   62.989296254475022                0
   62.989296254475015                0
   66.123540414685451                0
   66.123540414685436                0
   69.258434123504514                0
   72.393895586370519                0
   75.529856085915569                0
   75.529856085915554                0
   78.666257487690487                0
   81.803050291846844                0
   84.940192097210272                0
   88.077646380012482                0
   91.215381514990355                0
   91.215381515001567                0
   94.353369984831701                0
   94.353369984839631                0
   97.491587737211120                0
   97.491587737216818                0
   100.63001365838785                0
   100.63001365839202                0
   103.76862913954133                0
   103.76862913954442                0
   106.90741771740417                0
   106.90741771740647                0
